maskpath,nameLabel,filepath
Images/masques_Unet\eosinophil/EO_527321_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_527321.jpg
Images/masques_Unet\eosinophil/EO_486225_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_486225.jpg
Images/masques_Unet\eosinophil/EO_580259_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_580259.jpg
Images/masques_Unet\eosinophil/EO_853914_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_853914.jpg
Images/masques_Unet\eosinophil/EO_404092_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_404092.jpg
Images/masques_Unet\eosinophil/EO_690304_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_690304.jpg
Images/masques_Unet\eosinophil/EO_551504_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_551504.jpg
Images/masques_Unet\eosinophil/EO_553758_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_553758.jpg
Images/masques_Unet\eosinophil/EO_162162_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_162162.jpg
Images/masques_Unet\eosinophil/EO_134305_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_134305.jpg
Images/masques_Unet\eosinophil/EO_386747_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_386747.jpg
Images/masques_Unet\eosinophil/EO_214761_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_214761.jpg
Images/masques_Unet\eosinophil/EO_190519_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_190519.jpg
Images/masques_Unet\eosinophil/EO_87112_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_87112.jpg
Images/masques_Unet\eosinophil/EO_125499_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_125499.jpg
Images/masques_Unet\eosinophil/EO_329444_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_329444.jpg
Images/masques_Unet\eosinophil/EO_766383_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_766383.jpg
Images/masques_Unet\eosinophil/EO_795119_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_795119.jpg
Images/masques_Unet\eosinophil/EO_230357_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_230357.jpg
Images/masques_Unet\eosinophil/EO_393795_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_393795.jpg
Images/masques_Unet\eosinophil/EO_605990_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_605990.jpg
Images/masques_Unet\eosinophil/EO_911439_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_911439.jpg
Images/masques_Unet\eosinophil/EO_478414_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_478414.jpg
Images/masques_Unet\eosinophil/EO_985557_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_985557.jpg
Images/masques_Unet\eosinophil/EO_154678_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_154678.jpg
Images/masques_Unet\eosinophil/EO_725029_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_725029.jpg
Images/masques_Unet\eosinophil/EO_699863_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_699863.jpg
Images/masques_Unet\eosinophil/EO_222109_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_222109.jpg
Images/masques_Unet\eosinophil/EO_480614_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_480614.jpg
Images/masques_Unet\eosinophil/EO_296431_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_296431.jpg
Images/masques_Unet\eosinophil/EO_938091_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_938091.jpg
Images/masques_Unet\eosinophil/EO_159536_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_159536.jpg
Images/masques_Unet\eosinophil/EO_980572_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_980572.jpg
Images/masques_Unet\eosinophil/EO_869684_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_869684.jpg
Images/masques_Unet\eosinophil/EO_904581_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_904581.jpg
Images/masques_Unet\eosinophil/EO_62286_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_62286.jpg
Images/masques_Unet\eosinophil/EO_699503_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_699503.jpg
Images/masques_Unet\eosinophil/EO_182160_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_182160.jpg
Images/masques_Unet\eosinophil/EO_461608_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_461608.jpg
Images/masques_Unet\eosinophil/EO_417023_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_417023.jpg
Images/masques_Unet\eosinophil/EO_20674_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_20674.jpg
Images/masques_Unet\eosinophil/EO_31947_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_31947.jpg
Images/masques_Unet\eosinophil/EO_603094_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_603094.jpg
Images/masques_Unet\eosinophil/EO_164931_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_164931.jpg
Images/masques_Unet\eosinophil/EO_803390_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_803390.jpg
Images/masques_Unet\eosinophil/EO_886816_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_886816.jpg
Images/masques_Unet\eosinophil/EO_279650_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_279650.jpg
Images/masques_Unet\eosinophil/EO_519146_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_519146.jpg
Images/masques_Unet\eosinophil/EO_114533_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_114533.jpg
Images/masques_Unet\eosinophil/EO_32900_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_32900.jpg
Images/masques_Unet\eosinophil/EO_954266_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_954266.jpg
Images/masques_Unet\eosinophil/EO_469045_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_469045.jpg
Images/masques_Unet\eosinophil/EO_209177_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_209177.jpg
Images/masques_Unet\eosinophil/EO_996964_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_996964.jpg
Images/masques_Unet\eosinophil/EO_161989_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_161989.jpg
Images/masques_Unet\eosinophil/EO_278795_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_278795.jpg
Images/masques_Unet\eosinophil/EO_673897_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_673897.jpg
Images/masques_Unet\eosinophil/EO_519910_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_519910.jpg
Images/masques_Unet\eosinophil/EO_863461_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_863461.jpg
Images/masques_Unet\eosinophil/EO_824437_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_824437.jpg
Images/masques_Unet\eosinophil/EO_657178_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_657178.jpg
Images/masques_Unet\eosinophil/EO_44307_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_44307.jpg
Images/masques_Unet\eosinophil/EO_639559_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_639559.jpg
Images/masques_Unet\eosinophil/EO_398624_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_398624.jpg
Images/masques_Unet\eosinophil/EO_728093_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_728093.jpg
Images/masques_Unet\eosinophil/EO_624675_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_624675.jpg
Images/masques_Unet\eosinophil/EO_54685_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_54685.jpg
Images/masques_Unet\eosinophil/EO_990387_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_990387.jpg
Images/masques_Unet\eosinophil/EO_372485_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_372485.jpg
Images/masques_Unet\eosinophil/EO_271014_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_271014.jpg
Images/masques_Unet\eosinophil/EO_906407_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_906407.jpg
Images/masques_Unet\eosinophil/EO_652411_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_652411.jpg
Images/masques_Unet\eosinophil/EO_615294_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_615294.jpg
Images/masques_Unet\eosinophil/EO_715133_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_715133.jpg
Images/masques_Unet\eosinophil/EO_113145_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_113145.jpg
Images/masques_Unet\eosinophil/EO_906513_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_906513.jpg
Images/masques_Unet\eosinophil/EO_486066_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_486066.jpg
Images/masques_Unet\eosinophil/EO_996472_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_996472.jpg
Images/masques_Unet\eosinophil/EO_216862_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_216862.jpg
Images/masques_Unet\eosinophil/EO_512539_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_512539.jpg
Images/masques_Unet\eosinophil/EO_133370_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_133370.jpg
Images/masques_Unet\eosinophil/EO_708_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_708.jpg
Images/masques_Unet\eosinophil/EO_569620_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_569620.jpg
Images/masques_Unet\eosinophil/EO_484252_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_484252.jpg
Images/masques_Unet\eosinophil/EO_473743_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_473743.jpg
Images/masques_Unet\eosinophil/EO_645334_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_645334.jpg
Images/masques_Unet\eosinophil/EO_922775_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_922775.jpg
Images/masques_Unet\eosinophil/EO_722995_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_722995.jpg
Images/masques_Unet\eosinophil/EO_330708_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_330708.jpg
Images/masques_Unet\eosinophil/EO_925092_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_925092.jpg
Images/masques_Unet\eosinophil/EO_291250_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_291250.jpg
Images/masques_Unet\eosinophil/EO_901002_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_901002.jpg
Images/masques_Unet\eosinophil/EO_786690_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_786690.jpg
Images/masques_Unet\eosinophil/EO_904430_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_904430.jpg
Images/masques_Unet\eosinophil/EO_724369_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_724369.jpg
Images/masques_Unet\eosinophil/EO_303550_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_303550.jpg
Images/masques_Unet\eosinophil/EO_64440_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_64440.jpg
Images/masques_Unet\eosinophil/EO_451494_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_451494.jpg
Images/masques_Unet\eosinophil/EO_489929_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_489929.jpg
Images/masques_Unet\eosinophil/EO_738445_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_738445.jpg
Images/masques_Unet\eosinophil/EO_816399_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_816399.jpg
Images/masques_Unet\eosinophil/EO_416449_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_416449.jpg
Images/masques_Unet\eosinophil/EO_606051_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_606051.jpg
Images/masques_Unet\eosinophil/EO_558714_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_558714.jpg
Images/masques_Unet\eosinophil/EO_845033_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_845033.jpg
Images/masques_Unet\eosinophil/EO_520683_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_520683.jpg
Images/masques_Unet\eosinophil/EO_728356_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_728356.jpg
Images/masques_Unet\eosinophil/EO_198519_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_198519.jpg
Images/masques_Unet\eosinophil/EO_147951_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_147951.jpg
Images/masques_Unet\eosinophil/EO_117811_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_117811.jpg
Images/masques_Unet\eosinophil/EO_118338_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_118338.jpg
Images/masques_Unet\eosinophil/EO_274822_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_274822.jpg
Images/masques_Unet\eosinophil/EO_774624_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_774624.jpg
Images/masques_Unet\eosinophil/EO_77950_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_77950.jpg
Images/masques_Unet\eosinophil/EO_904477_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_904477.jpg
Images/masques_Unet\eosinophil/EO_571184_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_571184.jpg
Images/masques_Unet\eosinophil/EO_636396_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_636396.jpg
Images/masques_Unet\eosinophil/EO_598317_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_598317.jpg
Images/masques_Unet\eosinophil/EO_728605_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_728605.jpg
Images/masques_Unet\eosinophil/EO_740068_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_740068.jpg
Images/masques_Unet\eosinophil/EO_220046_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_220046.jpg
Images/masques_Unet\eosinophil/EO_765865_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_765865.jpg
Images/masques_Unet\eosinophil/EO_99390_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_99390.jpg
Images/masques_Unet\eosinophil/EO_167179_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_167179.jpg
Images/masques_Unet\eosinophil/EO_333532_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_333532.jpg
Images/masques_Unet\eosinophil/EO_569742_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_569742.jpg
Images/masques_Unet\eosinophil/EO_36495_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_36495.jpg
Images/masques_Unet\eosinophil/EO_428275_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_428275.jpg
Images/masques_Unet\eosinophil/EO_799276_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_799276.jpg
Images/masques_Unet\eosinophil/EO_865611_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_865611.jpg
Images/masques_Unet\eosinophil/EO_750315_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_750315.jpg
Images/masques_Unet\eosinophil/EO_712238_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_712238.jpg
Images/masques_Unet\eosinophil/EO_215406_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_215406.jpg
Images/masques_Unet\eosinophil/EO_948482_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_948482.jpg
Images/masques_Unet\eosinophil/EO_570709_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_570709.jpg
Images/masques_Unet\eosinophil/EO_269763_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_269763.jpg
Images/masques_Unet\eosinophil/EO_916041_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_916041.jpg
Images/masques_Unet\eosinophil/EO_652285_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_652285.jpg
Images/masques_Unet\eosinophil/EO_325893_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_325893.jpg
Images/masques_Unet\eosinophil/EO_545985_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_545985.jpg
Images/masques_Unet\eosinophil/EO_565060_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_565060.jpg
Images/masques_Unet\eosinophil/EO_323955_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_323955.jpg
Images/masques_Unet\eosinophil/EO_722563_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_722563.jpg
Images/masques_Unet\eosinophil/EO_462794_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_462794.jpg
Images/masques_Unet\eosinophil/EO_129196_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_129196.jpg
Images/masques_Unet\eosinophil/EO_456904_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_456904.jpg
Images/masques_Unet\eosinophil/EO_838971_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_838971.jpg
Images/masques_Unet\eosinophil/EO_503298_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_503298.jpg
Images/masques_Unet\eosinophil/EO_786462_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_786462.jpg
Images/masques_Unet\eosinophil/EO_175923_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_175923.jpg
Images/masques_Unet\eosinophil/EO_761997_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_761997.jpg
Images/masques_Unet\eosinophil/EO_637854_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_637854.jpg
Images/masques_Unet\eosinophil/EO_49482_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_49482.jpg
Images/masques_Unet\eosinophil/EO_2755_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_2755.jpg
Images/masques_Unet\eosinophil/EO_738385_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_738385.jpg
Images/masques_Unet\eosinophil/EO_515564_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_515564.jpg
Images/masques_Unet\eosinophil/EO_917236_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_917236.jpg
Images/masques_Unet\eosinophil/EO_98993_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_98993.jpg
Images/masques_Unet\eosinophil/EO_990350_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_990350.jpg
Images/masques_Unet\eosinophil/EO_789386_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_789386.jpg
Images/masques_Unet\eosinophil/EO_643332_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_643332.jpg
Images/masques_Unet\eosinophil/EO_569992_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_569992.jpg
Images/masques_Unet\eosinophil/EO_633597_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_633597.jpg
Images/masques_Unet\eosinophil/EO_724677_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_724677.jpg
Images/masques_Unet\eosinophil/EO_781911_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_781911.jpg
Images/masques_Unet\eosinophil/EO_262006_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_262006.jpg
Images/masques_Unet\eosinophil/EO_290570_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_290570.jpg
Images/masques_Unet\eosinophil/EO_95450_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_95450.jpg
Images/masques_Unet\eosinophil/EO_660629_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_660629.jpg
Images/masques_Unet\eosinophil/EO_447857_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_447857.jpg
Images/masques_Unet\eosinophil/EO_735379_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_735379.jpg
Images/masques_Unet\eosinophil/EO_716024_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_716024.jpg
Images/masques_Unet\eosinophil/EO_525056_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_525056.jpg
Images/masques_Unet\eosinophil/EO_723342_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_723342.jpg
Images/masques_Unet\eosinophil/EO_377859_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_377859.jpg
Images/masques_Unet\eosinophil/EO_551483_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_551483.jpg
Images/masques_Unet\eosinophil/EO_957387_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_957387.jpg
Images/masques_Unet\eosinophil/EO_908442_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_908442.jpg
Images/masques_Unet\eosinophil/EO_74517_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_74517.jpg
Images/masques_Unet\eosinophil/EO_611081_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_611081.jpg
Images/masques_Unet\eosinophil/EO_197585_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_197585.jpg
Images/masques_Unet\eosinophil/EO_192015_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_192015.jpg
Images/masques_Unet\eosinophil/EO_188943_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_188943.jpg
Images/masques_Unet\eosinophil/EO_135768_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_135768.jpg
Images/masques_Unet\eosinophil/EO_800795_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_800795.jpg
Images/masques_Unet\eosinophil/EO_919706_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_919706.jpg
Images/masques_Unet\eosinophil/EO_269091_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_269091.jpg
Images/masques_Unet\eosinophil/EO_220964_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_220964.jpg
Images/masques_Unet\eosinophil/EO_220125_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_220125.jpg
Images/masques_Unet\eosinophil/EO_559297_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_559297.jpg
Images/masques_Unet\eosinophil/EO_664204_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_664204.jpg
Images/masques_Unet\eosinophil/EO_74921_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_74921.jpg
Images/masques_Unet\eosinophil/EO_824657_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_824657.jpg
Images/masques_Unet\eosinophil/EO_230241_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_230241.jpg
Images/masques_Unet\eosinophil/EO_234166_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_234166.jpg
Images/masques_Unet\eosinophil/EO_507083_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_507083.jpg
Images/masques_Unet\eosinophil/EO_897112_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_897112.jpg
Images/masques_Unet\eosinophil/EO_897164_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_897164.jpg
Images/masques_Unet\eosinophil/EO_118851_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_118851.jpg
Images/masques_Unet\eosinophil/EO_602757_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_602757.jpg
Images/masques_Unet\eosinophil/EO_729671_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_729671.jpg
Images/masques_Unet\eosinophil/EO_859907_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_859907.jpg
Images/masques_Unet\eosinophil/EO_150174_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_150174.jpg
Images/masques_Unet\eosinophil/EO_452455_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_452455.jpg
Images/masques_Unet\eosinophil/EO_516662_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_516662.jpg
Images/masques_Unet\eosinophil/EO_941251_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_941251.jpg
Images/masques_Unet\eosinophil/EO_794866_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_794866.jpg
Images/masques_Unet\eosinophil/EO_794671_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_794671.jpg
Images/masques_Unet\eosinophil/EO_853158_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_853158.jpg
Images/masques_Unet\eosinophil/EO_618763_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_618763.jpg
Images/masques_Unet\eosinophil/EO_608347_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_608347.jpg
Images/masques_Unet\eosinophil/EO_582679_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_582679.jpg
Images/masques_Unet\eosinophil/EO_170131_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_170131.jpg
Images/masques_Unet\eosinophil/EO_738318_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_738318.jpg
Images/masques_Unet\eosinophil/EO_994040_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_994040.jpg
Images/masques_Unet\eosinophil/EO_217076_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_217076.jpg
Images/masques_Unet\eosinophil/EO_925979_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_925979.jpg
Images/masques_Unet\eosinophil/EO_544153_mask.png,EO,Images/PBC_dataset_normal_DIB\eosinophil/EO_544153.jpg
